fold1,0,0.68691075,0.68690974,0.4929660961374517,0.49113977845903056,0.029232085487884366,0.029925017523159323
fold1,2,0.98379534,0.98330885,0.6078717987293285,0.6273562391589774,0.04160099150730932,0.04585672175574544
fold1,4,0.8385553,0.8382958,0.6059004447736207,0.6243172566695195,0.0414798670360389,0.04579534667303248
fold1,6,0.8046726,0.8044661,0.6168666894261147,0.6361494095528926,0.04281357005836356,0.047766562872792545
fold1,8,0.78234303,0.78209263,0.6247522691941227,0.6442488108135555,0.043968863656678354,0.0495866744028461
fold1,10,0.76478046,0.7648879,0.6229310504449665,0.6454023646041276,0.04388018705263017,0.051250764932928086
fold1,12,0.79401135,0.79334515,0.6576494890696786,0.6801433715708205,0.05082528436899375,0.05962103404914946
fold1,14,0.77825505,0.77761817,0.6779744766291329,0.6969757905376228,0.05673842266255237,0.06812788106359019
fold1,16,0.79821444,0.7990915,0.6922211774735468,0.7078303801201233,0.0638799045517375,0.06859178688903789
fold1,18,0.7933286,0.7946287,0.6920197756458475,0.7086947993031711,0.056611236557652614,0.06680461987379774
fold1,20,0.7689952,0.7722758,0.7045535483522546,0.7192520324409667,0.060452026294328574,0.0678369258234802
fold1,22,0.71945655,0.725053,0.7168565344689912,0.727412581269247,0.06731567912694118,0.07301651433162598
fold1,24,0.7400957,0.7474576,0.7220532783249046,0.7304686362722116,0.06837211110662736,0.0765846577567426
fold1,26,0.7519797,0.76363164,0.7360113585075975,0.7389921285294654,0.07718235035192507,0.08998810503350513
fold1,28,0.77494925,0.78971404,0.742733284342657,0.7440741343160995,0.07332039933226878,0.0797532171555767
fold1,30,0.7646572,0.7796502,0.7538815081413245,0.7516913755086676,0.07803481142021812,0.08275897731678966
fold1,32,0.8079829,0.8213642,0.7561501332777849,0.756079959431428,0.07679441457855896,0.08857299224197851
fold1,34,0.84140855,0.8535123,0.7585834365223565,0.7550011060998993,0.07902259748279633,0.08168717990224006
fold1,36,0.7901314,0.8007001,0.7761468833057519,0.7626327261218748,0.08877662545736026,0.08803012189080325
fold1,38,0.7629771,0.77765787,0.7932462495129865,0.7726003803256692,0.11010112691474583,0.11588482602376808
fold1,40,0.78543746,0.8036544,0.789935579189378,0.778530173907812,0.10587401703683852,0.11875151519765283
fold1,42,0.7134961,0.7352019,0.8080923821427056,0.7795416851368613,0.12231792121986686,0.11639189559859196
fold1,44,0.6978275,0.71471876,0.8096487329930989,0.7852333082392101,0.12233195115650713,0.13876130197958975
fold1,46,0.6580623,0.67684233,0.8076511960282834,0.7824935780975514,0.12357760556000384,0.12387675675464015
fold1,48,0.8566509,0.88346773,0.8084007148009704,0.7874759081868569,0.1318198976431077,0.12750265165013616
fold1,49,0.7248204,0.7531752,0.8145271146034649,0.7891892977584325,0.13741570778393283,0.12910136143475426
