fold0,0,1.1740104,1.1746178,0.5559994586351956,0.5473407320827209,0.03759921578833907,0.035997770087291395
fold0,2,0.8065272,0.8068907,0.6271788595917632,0.610513264129181,0.05155742118973578,0.04687186825734814
fold0,4,0.7701746,0.77118325,0.626001672712126,0.5998475406294723,0.049971202529242816,0.043539538988535006
fold0,6,0.7460293,0.74611473,0.6366825337487176,0.6234486446555801,0.05525330288891489,0.05107932047128763
fold0,8,0.7342119,0.73501015,0.6362164325429701,0.6216555859014863,0.05467829677008075,0.05012869862742905
fold0,10,0.7095658,0.7101644,0.6444356041966284,0.6235420258994804,0.05771165248762383,0.05335654435142719
fold0,12,0.70346296,0.7056385,0.6461465722682125,0.629784817133621,0.06202782054741544,0.05502149970365211
fold0,14,0.73511934,0.73784494,0.6469787235560235,0.6288093336882264,0.05522970027274737,0.05046726322011784
fold0,16,0.6996694,0.70054424,0.651769154463824,0.6295628932273283,0.05891211032989397,0.053433181222623034
fold0,18,0.7312695,0.7337494,0.6529625879189864,0.6367579841301069,0.05997185176044787,0.053958150897114816
fold0,20,0.65473986,0.658667,0.6520406628039676,0.6243456176489877,0.05889611621942146,0.05096093501249643
fold0,22,0.6759895,0.6785029,0.6429798228043916,0.6211828933816297,0.05562083237105474,0.05033905023354283
